scorer,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS
labeled-data/nicotine_emesis_10.19.21_shrew2/img39692.png,649.7174150139265,403.8260512097721,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39693.png,649.7174150139265,403.8260512097721,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39694.png,645.9253414544111,408.37653948119066,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39695.png,645.9253414544111,408.37653948119066,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39696.png,645.9253414544111,408.37653948119066,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39697.png,645.9253414544111,408.37653948119066,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39698.png,645.9253414544111,408.37653948119066,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39699.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39700.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39701.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39702.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39703.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39704.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39705.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39706.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39707.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39708.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39709.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39710.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39711.png,642.8916826067988,409.13495419309373,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39712.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39713.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39714.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39715.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39716.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39717.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39718.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39719.png,639.0996090472834,409.8933689049968,600.4204587402261,403.06763649786905,388.8227541192658,254.41835296486448,,,207.56163797442863,414.4438571764152
